Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,54,Man-made filaments,0,,,,,,,,193662877,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,55,Man-made staple fibres,0,,,,,,,,187536646,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",0,,,,,,,,25689912,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,57,Carpets and other textile floor coverings,0,,,,,,,,151217593,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",0,,,,,,,,34462581,,,0
HS,2015,201505,15-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,2,Meat and edible meat offal,0,,,,,,,,341159840,,,0
HS,2015,201505,15-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,1,Animals; live,0,,,,,,,,536048,,,0
HS,2015,201505,15-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,318723840,,,0
HS,2015,201505,15-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,30839733,,,0
HS,2015,201505,15-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,5,Animal originated products; not elsewhere specified or included,0,,,,,,,,5523432,,,0
HS,2015,201505,15-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",0,,,,,,,,5944687,,,0
HS,2015,201505,15-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,7,Vegetables and certain roots and tubers; edible,0,,,,,,,,89125774,,,0
HS,2015,201505,15-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,8,"Fruit and nuts, edible; peel of citrus fruit or melons",0,,,,,,,,115030403,,,0
HS,2015,201505,15-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,9,"Coffee, tea, mate and spices",0,,,,,,,,265993070,,,0
HS,2015,201505,15-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,10,Cereals,0,,,,,,,,649429036,,,0
HS,2015,201505,15-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",0,,,,,,,,29454595,,,0
HS,2015,201505,15-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",0,,,,,,,,137564756,,,0
HS,2015,201505,15-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",0,,,,,,,,90388079,,,0
HS,2015,201505,15-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,0,,,,,,,,4770596,,,0
HS,2015,201505,15-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,0,,,,,,,,76626691,,,0
HS,2015,201505,15-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",0,,,,,,,,15537624,,,0
HS,2015,201505,15-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,17,Sugars and sugar confectionery,0,,,,,,,,91852184,,,0
HS,2015,201505,15-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,18,Cocoa and cocoa preparations,0,,,,,,,,12319699,,,0
HS,2015,201505,15-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",0,,,,,,,,39298934,,,0
HS,2015,201505,15-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",0,,,,,,,,30754715,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",0,,,,,,,,28356232,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,60,Fabrics; knitted or crocheted,0,,,,,,,,22311454,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,0,,,,,,,,650554521,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,62,Apparel and clothing accessories; not knitted or crocheted,0,,,,,,,,721966790,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",0,,,,,,,,372483012,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,0,,,,,,,,251036286,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,65,Headgear and parts thereof,0,,,,,,,,3688202,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",0,,,,,,,,375004,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",0,,,,,,,,20958817,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",0,,,,,,,,104132572,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,69,Ceramic products,0,,,,,,,,66388986,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,70,Glass and glassware,0,,,,,,,,56936468,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0,,,,,,,,2689740078,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,72,Iron and steel,0,,,,,,,,785013433,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,73,Iron or steel articles,0,,,,,,,,682741614,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,74,Copper and articles thereof,0,,,,,,,,316965230,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,75,Nickel and articles thereof,0,,,,,,,,74813961,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,76,Aluminium and articles thereof,0,,,,,,,,310792244,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,78,Lead and articles thereof,0,,,,,,,,25502610,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,79,Zinc and articles thereof,0,,,,,,,,91257935,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,80,Tin; articles thereof,0,,,,,,,,1629772,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,81,"Metals; n.e.s., cermets and articles thereof",0,,,,,,,,5183092,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",0,,,,,,,,76416270,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,83,Metal; miscellaneous products of base metal,0,,,,,,,,83646069,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",0,,,,,,,,1257293366,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0,,,,,,,,727200588,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",0,,,,,,,,14901669,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0,,,,,,,,1415956717,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,88,"Aircraft, spacecraft and parts thereof",0,,,,,,,,991724827,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,89,"Ships, boats and floating structures",0,,,,,,,,160390760,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,195229665,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,91,Clocks and watches and parts thereof,0,,,,,,,,7450364,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,92,Musical instruments; parts and accessories of such articles,0,,,,,,,,1148798,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,93,Arms and ammunition; parts and accessories thereof,0,,,,,,,,4647952,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",0,,,,,,,,108664209,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,95,"Toys, games and sports requisites; parts and accessories thereof",0,,,,,,,,20524077,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,96,Miscellaneous manufactured articles,0,,,,,,,,40834167,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,97,Works of art; collectors' pieces and antiques,0,,,,,,,,2863965,,,0
HS,2014,201412,14-Dec,2,0,2,Exports,699,India,,0,World,,,,,,,,,99,Commodities not specified according to kind,0,,,,,,,,51140924,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,22,"Beverages, spirits and vinegar",0,,,,,,,,36668455,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,23,"Food industries, residues and wastes thereof; prepared animal fodder",0,,,,,,,,162668625,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,24,Tobacco and manufactured tobacco substitutes,0,,,,,,,,59089352,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",0,,,,,,,,169702395,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,26,"Ores, slag and ash",0,,,,,,,,62256467,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0,,,,,,,,2890659352,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",0,,,,,,,,124028940,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,29,Organic chemicals,0,,,,,,,,980169389,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,30,Pharmaceutical products,0,,,,,,,,932736572,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,31,Fertilizers,0,,,,,,,,4451275,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",0,,,,,,,,206972934,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",0,,,,,,,,114684063,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, ""dental waxes"" and dental preparations with a basis of plaster",0,,,,,,,,40111031,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,35,Albuminoidal substances; modified starches; glues; enzymes,0,,,,,,,,22086871,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,0,,,,,,,,7032471,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,37,Photographic or cinematographic goods,0,,,,,,,,1288118,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,38,Chemical products n.e.s.,0,,,,,,,,262776605,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,39,Plastics and articles thereof,0,,,,,,,,397000250,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,206460654,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,41,Raw hides and skins (other than furskins) and leather,0,,,,,,,,98074857,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",0,,,,,,,,229777530,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,44,Wood and articles of wood; wood charcoal,0,,,,,,,,31686354,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,43,Furskins and artificial fur; manufactures thereof,0,,,,,,,,124360,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,45,Cork and articles of cork,0,,,,,,,,121221,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",0,,,,,,,,338550,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,47,Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard,0,,,,,,,,1810731,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",0,,,,,,,,92059255,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",0,,,,,,,,20240548,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,50,Silk,0,,,,,,,,10630689,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",0,,,,,,,,15575829,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,52,Cotton,0,,,,,,,,674785763,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,0,,,,,,,,31121221,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,54,Man-made filaments,0,,,,,,,,212957947,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,55,Man-made staple fibres,0,,,,,,,,185893462,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",0,,,,,,,,28278886,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,57,Carpets and other textile floor coverings,0,,,,,,,,143100460,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",0,,,,,,,,35625950,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",0,,,,,,,,27982758,,,0
HS,2015,201506,15-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,1,Animals; live,0,,,,,,,,655629,,,0
HS,2015,201506,15-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,2,Meat and edible meat offal,0,,,,,,,,292635309,,,0
HS,2015,201506,15-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,309200772,,,0
HS,2015,201506,15-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,29415896,,,0
HS,2015,201506,15-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,5,Animal originated products; not elsewhere specified or included,0,,,,,,,,9840912,,,0
HS,2015,201506,15-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",0,,,,,,,,5802813,,,0
HS,2015,201506,15-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,7,Vegetables and certain roots and tubers; edible,0,,,,,,,,89707952,,,0
HS,2015,201506,15-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,8,"Fruit and nuts, edible; peel of citrus fruit or melons",0,,,,,,,,111788342,,,0
HS,2015,201506,15-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,9,"Coffee, tea, mate and spices",0,,,,,,,,232035597,,,0
HS,2015,201506,15-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,10,Cereals,0,,,,,,,,588637773,,,0
HS,2015,201506,15-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",0,,,,,,,,28811405,,,0
HS,2015,201506,15-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",0,,,,,,,,132872136,,,0
HS,2015,201506,15-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",0,,,,,,,,87258239,,,0
HS,2015,201506,15-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,0,,,,,,,,4475745,,,0
HS,2015,201506,15-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,0,,,,,,,,77301191,,,0
HS,2015,201506,15-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",0,,,,,,,,14991516,,,0
HS,2015,201506,15-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,17,Sugars and sugar confectionery,0,,,,,,,,117977423,,,0
HS,2015,201506,15-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,18,Cocoa and cocoa preparations,0,,,,,,,,11904522,,,0
HS,2015,201506,15-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",0,,,,,,,,42443033,,,0
HS,2015,201506,15-Jun,2,0,2,Exports,699,India,,0,World,,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",0,,,,,,,,33526681,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,60,Fabrics; knitted or crocheted,0,,,,,,,,20575862,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,0,,,,,,,,710230121,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0,,,,,,,,3047684945,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,73,Iron or steel articles,0,,,,,,,,674543812,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,74,Copper and articles thereof,0,,,,,,,,301004222,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,75,Nickel and articles thereof,0,,,,,,,,135241476,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,76,Aluminium and articles thereof,0,,,,,,,,251241588,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,78,Lead and articles thereof,0,,,,,,,,11536319,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,79,Zinc and articles thereof,0,,,,,,,,78672110,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,81,"Metals; n.e.s., cermets and articles thereof",0,,,,,,,,4672378,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,80,Tin; articles thereof,0,,,,,,,,586812,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",0,,,,,,,,74045140,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,83,Metal; miscellaneous products of base metal,0,,,,,,,,49915170,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,62,Apparel and clothing accessories; not knitted or crocheted,0,,,,,,,,875855049,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",0,,,,,,,,423475208,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,0,,,,,,,,261331240,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,65,Headgear and parts thereof,0,,,,,,,,3919465,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",0,,,,,,,,127996,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",0,,,,,,,,34744489,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",0,,,,,,,,103441609,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,69,Ceramic products,0,,,,,,,,66604489,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,70,Glass and glassware,0,,,,,,,,52476197,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",0,,,,,,,,7387464,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0,,,,,,,,1071312697,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,88,"Aircraft, spacecraft and parts thereof",0,,,,,,,,585945903,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,89,"Ships, boats and floating structures",0,,,,,,,,1217097042,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,191080628,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,91,Clocks and watches and parts thereof,0,,,,,,,,8197949,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,92,Musical instruments; parts and accessories of such articles,0,,,,,,,,1363761,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,93,Arms and ammunition; parts and accessories thereof,0,,,,,,,,5017669,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",0,,,,,,,,1098421340,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0,,,,,,,,725154044,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",0,,,,,,,,124067709,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,95,"Toys, games and sports requisites; parts and accessories thereof",0,,,,,,,,23018936,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,96,Miscellaneous manufactured articles,0,,,,,,,,48015903,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,97,Works of art; collectors' pieces and antiques,0,,,,,,,,15305239,,,0
HS,2015,201501,15-Jan,2,0,2,Exports,699,India,,0,World,,,,,,,,,99,Commodities not specified according to kind,0,,,,,,,,30147977,,,0
HS,2015,201502,15-Feb,2,0,2,Exports,699,India,,0,World,,,,,,,,,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",0,,,,,,,,111718903,,,0
